id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,Loan status
,,13000,13000,13000.0, 36 months,  7.26%,402.95,A,A4,Psychologist,10+ years,OWN,140000,Source Verified,Jul-2015,n,,,debt_consolidation,Debt consolidation,085xx,NJ,6.31,0,May-1984,0,27,,14,0,5627,17.1%,28,w,0.00,0.00,14452.4685315192,14452.47,13000.00,1452.47,0.0,0.0,0.0,Jan-2018,2772.16,,Feb-2018,0,,1,Individual,,,,0,116,28404.0,,,,,,,,,,,,33000.0,,,,5,2367.0,24373.0,18.8,0,0.0,129.0,373.0,1.0,1.0,0.0,1.0,,0.0,27.0,0.0,3.0,3.0,6.0,11.0,8.0,11.0,19.0,3.0,14.0,0.0,0.0,0.0,3.0,92.9,16.7,0.0,0.0,71234.0,28404.0,30000.0,28605.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,13000,13000,13000.0, 36 months, 17.09%,464.07,D,D1,Patient Access Coordinator ,10+ years,RENT,64760,Source Verified,Sep-2017,n,,,credit_card,Credit card refinancing,114xx,NY,15.4,0,Nov-2000,0,,,8,0,12320,57.3%,13,f,11565.06,11565.06,2253.39,2253.39,1434.94,818.45,0.0,0.0,0.0,Feb-2018,464.07,Mar-2018,Feb-2018,0,,1,Individual,,,,0,67,42281.0,1,2.0,1,3.0,7.0,29961.0,80,2.0,3.0,1374,72.0,21500.0,1,2,1.0,6,5285.0,346.0,88.5,0,0.0,178.0,202.0,2.0,2.0,0.0,2.0,,10.0,,0.0,2.0,5.0,2.0,2.0,5.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,58974.0,42281.0,3000.0,37474.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,20000,20000,19950.0, 36 months, 12.29%,667.06,C,C1,Firefighter,10+ years,RENT,75000,Verified,Aug-2015,n,,,debt_consolidation,Debt consolidation,760xx,TX,32.35,0,Jul-2004,0,,,11,0,6918,26.2%,31,f,0.00,0.00,23273.9910018669,23215.81,20000.00,3273.99,0.0,0.0,0.0,May-2017,9914.37,,Jan-2018,0,,1,Individual,,,,0,0,81834.0,,,,,,,,,,,,26400.0,,,,4,7439.0,0.0,101.7,0,0.0,133.0,133.0,14.0,10.0,2.0,64.0,,10.0,,0.0,3.0,3.0,3.0,4.0,20.0,7.0,9.0,3.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,122838.0,81834.0,6800.0,96438.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,10000,10000,10000.0, 36 months,  8.24%,314.48,B,B1,paraprofessional,7 years,RENT,45000,Not Verified,Apr-2017,n,,,credit_card,Credit card refinancing,448xx,OH,8.11,0,Oct-1977,0,,76,7,1,9816,69.6%,24,w,7464.50,7464.50,3135.64,3135.64,2535.50,600.14,0.0,0.0,0.0,Feb-2018,314.48,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,9816.0,0,0.0,0,0.0,70.0,0.0,,0.0,1.0,9166,70.0,14100.0,0,0,0.0,1,1636.0,1134.0,89.0,0,0.0,168.0,474.0,16.0,16.0,0.0,60.0,,,,0.0,1.0,4.0,2.0,7.0,6.0,7.0,18.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,50.0,1.0,0.0,14100.0,9816.0,10300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,12000,12000,12000.0, 60 months, 20.49%,321.21,E,E4,Assistant United States Attorney,< 1 year,MORTGAGE,81000,Verified,Apr-2015,n,,,debt_consolidation,Debt consolidation,441xx,OH,26.37,2,Jul-2003,2,9,,9,0,7336,62.2%,36,w,0.00,0.00,7416.59,7416.59,2734.92,3661.96,32.12,987.59,177.7662,Jan-2017,321.21,,Jun-2017,0,14,1,Individual,,,,0,0,328976.0,,,,,,,,,,,,11800.0,,,,9,36553.0,1803.0,76.6,1,0.0,141.0,113.0,3.0,1.0,1.0,3.0,25.0,3.0,25.0,2.0,4.0,5.0,4.0,7.0,27.0,5.0,8.0,5.0,9.0,0.0,0.0,1.0,6.0,82.9,75.0,0.0,0.0,349800.0,230793.0,7700.0,233807.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,12000,12000,12000.0, 60 months, 15.59%,289.21,C,C5,IT Specialist,10+ years,MORTGAGE,96000,Not Verified,Sep-2016,n,,,debt_consolidation,Debt consolidation,622xx,IL,16.44,1,Sep-1993,2,11,,7,0,10933,69.2%,17,w,9646.06,9646.06,4657.0,4657.00,2353.94,2303.06,0.0,0.0,0.0,Feb-2018,289.21,Mar-2018,Feb-2018,0,11,1,Individual,,,,0,0,322147.0,0,2.0,0,0.0,63.0,12754.0,22,3.0,3.0,2696,32.0,15800.0,2,4,9.0,3,46021.0,1056.0,78.9,0,0.0,163.0,276.0,8.0,8.0,4.0,8.0,,0.0,73.0,2.0,2.0,3.0,2.0,2.0,8.0,4.0,5.0,3.0,7.0,0.0,0.0,1.0,3.0,82.4,100.0,0.0,0.0,392760.0,23687.0,5000.0,58395.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,12000,12000,12000.0, 60 months, 24.85%,351.17,E,E3,Assistant Security Director,10+ years,RENT,36000,Not Verified,Oct-2017,n,,,debt_consolidation,Debt consolidation,902xx,CA,29.97,0,Mar-2005,0,,,6,0,12556,57.3%,9,w,11576.39,11576.39,1388.11,1388.11,423.61,964.50,0.0,0.0,0.0,Feb-2018,351.17,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,21185.0,0,2.0,0,2.0,19.0,8629.0,26,0.0,0.0,10209,38.0,21900.0,0,0,0.0,2,3531.0,4567.0,70.3,0,0.0,151.0,120.0,30.0,19.0,0.0,106.0,,,,0.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,55533.0,21185.0,15400.0,33633.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,6325,6325,6275.0, 36 months, 10.64%,206.0,B,B2,Lakeland School Corp,10+ years,MORTGAGE,43000,Verified,Jul-2013,n,,  Borrower added on 07/03/13 > I'm just looking to consolidate some credit cards and have a little bit left over to get my girlfriend an engagement ring (under $800) is my budget for the ring.<br>,debt_consolidation,New Loan,467xx,IN,27.29,0,Mar-1994,0,77,,15,0,20087,50.6%,36,f,0.00,0.00,7415.8205886679,7357.20,6325.00,1090.82,0.0,0.0,0.0,Jul-2016,205.82,,Jul-2017,0,77,1,Individual,,,,0,0,184977.0,,,,,,,,,,,,39700.0,,,,7,12332.0,9726.0,65.5,0,0.0,235.0,139.0,6.0,6.0,3.0,6.0,,11.0,,0.0,7.0,10.0,7.0,11.0,19.0,10.0,14.0,10.0,15.0,0.0,0.0,0.0,2.0,97.0,42.9,0.0,0.0,214788.0,46959.0,28200.0,34433.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,7000,7000,7000.0, 36 months,  9.44%,224.04,B,B1,Claims,10+ years,RENT,33000,Source Verified,Dec-2017,n,,,debt_consolidation,Debt consolidation,232xx,VA,6.65,0,Oct-2008,0,,,3,0,7015,66.2%,6,w,6660.72,6660.72,440.74,440.74,339.28,101.46,0.0,0.0,0.0,Feb-2018,224.04,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,7015.0,0,0.0,0,0.0,109.0,0.0,,0.0,0.0,5756,66.0,10600.0,0,0,0.0,0,2338.0,1744.0,76.7,0,0.0,109.0,89.0,37.0,37.0,0.0,58.0,,,,0.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,10600.0,7015.0,7500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,20000,20000,20000.0, 60 months, 14.99%,475.7,C,C4,Quality Assurance Analyst,10+ years,MORTGAGE,72000,Not Verified,Nov-2016,n,,,debt_consolidation,Debt consolidation,327xx,FL,20.27,0,Mar-1995,0,,,7,0,34247,94.1%,19,w,16299.09,16299.09,7102.19,7102.19,3700.91,3401.28,0.0,0.0,0.0,Feb-2018,475.7,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,205909.0,0,1.0,0,0.0,28.0,12022.0,51,0.0,1.0,6401,77.0,36400.0,0,4,0.0,1,29416.0,0.0,100.1,0,0.0,123.0,260.0,13.0,13.0,2.0,13.0,,,,0.0,2.0,5.0,2.0,6.0,4.0,5.0,13.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,248881.0,46269.0,11500.0,23409.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,18000,18000,18000.0, 60 months,  9.44%,377.51,B,B1,Program Manager,1 year,RENT,85000,Source Verified,Sep-2017,n,,,debt_consolidation,Debt consolidation,941xx,CA,9.33,0,Aug-2007,0,49,,9,0,6525,20.1%,17,w,16801.75,16801.75,1878.11,1878.11,1198.25,679.86,0.0,0.0,0.0,Feb-2018,377.51,Mar-2018,Feb-2018,0,49,1,Individual,,,,0,0,29073.0,1,5.0,0,1.0,23.0,22548.0,73,1.0,2.0,6442,46.0,32500.0,0,0,0.0,3,3230.0,25975.0,20.1,0,0.0,121.0,117.0,4.0,4.0,0.0,4.0,,,,1.0,2.0,2.0,4.0,5.0,10.0,4.0,6.0,2.0,9.0,0.0,0.0,0.0,1.0,94.1,0.0,0.0,0.0,63500.0,29073.0,32500.0,31000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,20000,20000,20000.0, 36 months, 16.55%,708.59,D,D2,medical Staff services,3 years,RENT,60000,Verified,Jul-2015,n,,,debt_consolidation,Debt consolidation,928xx,CA,22.17,0,Apr-1984,5,59,,34,0,23766,35.1%,62,f,0.00,0.00,6782.81,6782.81,2687.73,1527.03,0.0,2568.05,462.249,Feb-2016,708.59,,Oct-2016,0,,1,Individual,,,,0,0,49204.0,,,,,,,,,,,,67800.0,,,,21,1538.0,25136.0,33.5,0,0.0,136.0,375.0,2.0,2.0,0.0,3.0,,0.0,,0.0,11.0,18.0,17.0,30.0,13.0,33.0,49.0,18.0,34.0,0.0,0.0,0.0,8.0,98.4,17.6,0.0,0.0,95686.0,49204.0,37800.0,27886.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,14000,14000,14000.0, 60 months, 18.99%,363.1,D,D4,Sales,3 years,OWN,130000,Source Verified,Jun-2016,n,,,debt_consolidation,Debt consolidation,405xx,KY,5.44,0,Feb-1996,2,,,6,0,16861,52.4%,25,f,0.00,0.00,3253.13,3253.13,1357.64,1895.49,0.0,0.0,0.0,Mar-2017,363.1,,Feb-2018,0,,1,Individual,,,,0,0,210123.0,2,0.0,3,4.0,3.0,0.0,,0.0,2.0,16056,52.0,32200.0,2,2,5.0,7,42025.0,10144.0,61.3,0,0.0,105.0,243.0,20.0,3.0,5.0,26.0,,1.0,,0.0,1.0,3.0,2.0,9.0,7.0,5.0,13.0,3.0,6.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,224200.0,16861.0,26200.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,30000,30000,29925.0, 36 months,  8.90%,952.6,A,A5,SymphonyIRI,2 years,MORTGAGE,300000,Verified,Feb-2013,n,,  Borrower added on 01/31/13 > Debt Consolidation<br><br>  Borrower added on 02/06/13 > Debt consolidation and rate reduction<br>,debt_consolidation,Debt Consolidation,606xx,IL,7.17,0,Oct-1995,0,,,7,0,52816,35.9%,21,f,0.00,0.00,31443.5287135635,31364.92,30000.00,1443.53,0.0,0.0,0.0,Sep-2013,25735.47,,Feb-2018,0,,1,Individual,,,,0,0,475959.0,,,,,,,,,,,,65000.0,,,,1,79327.0,12184.0,35.9,0,0.0,173.0,211.0,72.0,18.0,4.0,72.0,,19.0,,0.0,2.0,2.0,4.0,5.0,6.0,4.0,10.0,2.0,7.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,507275.0,68522.0,65000.0,10000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,12000,12000,12000.0, 36 months, 12.49%,401.39,B,B5,Server/Trainer,5 years,RENT,40000,Source Verified,Jul-2014,n,,,credit_card,Credit card refinancing,921xx,CA,4.02,0,Oct-1978,0,,,5,0,5079,52.4%,7,f,0.00,0.00,5982.9,5982.90,3204.72,1210.57,0.0,1567.61,282.1698,Jun-2015,401.39,,Oct-2016,0,,1,Individual,,,,0,0,5079.0,,,,,,,,,,,,9700.0,,,,2,1016.0,3400.0,57.0,0,0.0,124.0,429.0,4.0,4.0,0.0,4.0,,,,0.0,3.0,4.0,4.0,5.0,1.0,5.0,6.0,4.0,5.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,9700.0,5079.0,7900.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,5600,5600,5600.0, 36 months, 12.99%,188.66,C,C2,Maintenance worker 2,2 years,RENT,46000,Source Verified,Apr-2016,n,,,debt_consolidation,Debt consolidation,954xx,CA,11.35,0,Apr-2012,1,,,3,0,3571,87.1%,5,f,2599.13,2599.13,3957.82,3957.82,3000.87,956.95,0.0,0.0,0.0,Jan-2018,188.66,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,17797.0,1,1.0,1,1.0,11.0,14226.0,86,1.0,2.0,3394,86.0,4100.0,0,0,2.0,3,5932.0,529.0,87.1,0,0.0,25.0,48.0,4.0,4.0,0.0,4.0,,4.0,,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,20700.0,17797.0,4100.0,16600.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,6000,6000,6000.0, 36 months, 14.09%,205.33,B,B5,Osmose Utility Services,7 years,MORTGAGE,36000,Not Verified,Feb-2013,n,,,credit_card,Credit Round up,132xx,NY,23.03,0,Jun-2005,0,,,8,0,10297,81.7%,23,f,0.00,0.00,6775.89,6775.89,5393.31,1375.50,0.0,7.08,0.0,Nov-2015,205.33,,Feb-2017,0,,1,Individual,,,,0,0,93474.0,,,,,,,,,,,,12600.0,,,,7,11684.0,1111.0,88.3,0,0.0,93.0,86.0,8.0,8.0,1.0,14.0,,14.0,,0.0,2.0,3.0,2.0,9.0,7.0,4.0,15.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,109638.0,27391.0,9500.0,27591.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
,,12000,12000,12000.0, 36 months,  9.75%,385.8,B,B3,Executive Assistant,10+ years,RENT,77000,Source Verified,Apr-2016,n,,,credit_card,Credit card refinancing,908xx,CA,10.47,0,Aug-1976,0,74,,18,0,11427,43.9%,26,w,5086.83,5086.83,8481.1,8481.10,6913.17,1567.93,0.0,0.0,0.0,Feb-2018,385.8,Mar-2018,Feb-2018,0,74,1,Individual,,,,0,3264,11427.0,2,0.0,0,0.0,,0.0,,3.0,4.0,2358,44.0,26000.0,0,0,0.0,4,672.0,12203.0,42.4,0,0.0,,475.0,0.0,0.0,0.0,0.0,74.0,,74.0,3.0,10.0,15.0,12.0,20.0,0.0,18.0,26.0,15.0,18.0,0.0,0.0,0.0,3.0,88.5,9.1,0.0,0.0,26000.0,11427.0,21200.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,25000,25000,24975.0, 36 months, 23.88%,979.25,E,E2,DIRECTOR OF PROJECTS,2 years,MORTGAGE,115000,Source Verified,Dec-2017,n,,,debt_consolidation,Debt consolidation,775xx,TX,23.82,0,Aug-1996,1,,91,23,1,28023,47.7%,39,f,24026.91,24002.89,1892.17,1890.28,973.09,919.08,0.0,0.0,0.0,Feb-2018,979.25,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,71870.0,1,3.0,2,3.0,9.0,43847.0,72,1.0,5.0,5443,60.0,58700.0,0,0,6.0,9,3422.0,12753.0,63.0,0,0.0,150.0,256.0,5.0,5.0,2.0,20.0,,2.0,,0.0,9.0,14.0,10.0,13.0,13.0,20.0,24.0,14.0,23.0,0.0,0.0,0.0,3.0,100.0,55.6,1.0,0.0,119259.0,71870.0,34500.0,60559.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,4000,4000,4000.0, 36 months, 11.44%,131.79,B,B4,Cashier,3 years,RENT,19800,Source Verified,Nov-2016,n,,,debt_consolidation,Debt consolidation,630xx,MO,9.94,0,Oct-1988,0,39,,9,0,2758,14.4%,16,w,0.00,0.00,4370.0984214738,4370.10,4000.00,370.10,0.0,0.0,0.0,Oct-2017,3054.74,,Feb-2018,0,45,1,Individual,,,,0,0,5832.0,0,1.0,1,1.0,8.0,3074.0,90,1.0,3.0,2358,26.0,19200.0,0,0,1.0,4,648.0,16442.0,14.4,0,0.0,337.0,124.0,8.0,8.0,0.0,8.0,39.0,8.0,39.0,1.0,2.0,2.0,8.0,8.0,5.0,8.0,11.0,2.0,9.0,0.0,0.0,0.0,2.0,87.5,0.0,0.0,0.0,22600.0,5832.0,19200.0,3400.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,11000,11000,11000.0, 36 months,  7.89%,344.15,A,A5,suppervisor,5 years,MORTGAGE,72000,Not Verified,Jun-2015,n,,,car,Car financing,932xx,CA,28.08,0,Oct-2003,3,,117,14,1,10352,33.7%,17,w,1353.95,1353.95,11007.98,11007.98,9646.05,1361.93,0.0,0.0,0.0,Feb-2018,344.15,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,140104.0,,,,,,,,,,,,30700.0,,,,4,10007.0,1835.0,69.9,0,0.0,96.0,140.0,4.0,4.0,1.0,39.0,,4.0,,0.0,3.0,4.0,4.0,5.0,6.0,9.0,10.0,4.0,14.0,0.0,0.0,0.0,2.0,100.0,50.0,1.0,0.0,179631.0,87954.0,6100.0,92715.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,7000,7000,7000.0, 36 months, 13.99%,239.21,C,C3,Warehouse worker/Driver,1 year,RENT,35000,Source Verified,Sep-2016,n,,,debt_consolidation,Debt consolidation,928xx,CA,7.27,0,Jul-2006,0,,,4,0,3487,47.8%,5,w,4055.71,4055.71,4061.13,4061.13,2944.29,1116.84,0.0,0.0,0.0,Feb-2018,239.21,Mar-2018,Feb-2018,0,,1,Individual,,,,0,0,5023.0,1,1.0,1,2.0,7.0,1536.0,77,1.0,2.0,2203,54.0,7300.0,0,2,0.0,4,1256.0,3813.0,47.8,0,0.0,18.0,122.0,3.0,3.0,0.0,3.0,,,,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,9300.0,5023.0,7300.0,2000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,20000,20000,20000.0, 60 months, 15.59%,482.02,D,D1,IT Project Manager,3 years,MORTGAGE,92400,Source Verified,Dec-2014,n,,,home_improvement,Home improvement,300xx,GA,22.59,0,Nov-2006,1,,,24,0,2082,6.2%,32,w,0.00,0.00,23057.5,23057.50,20000.00,3057.50,0.0,0.0,0.0,Dec-2015,17772.6,,Feb-2018,0,,1,Individual,,,,0,0,388927.0,,,,,,,,,,,,33600.0,,,,8,16205.0,23518.0,8.1,0,0.0,51.0,96.0,17.0,8.0,1.0,17.0,,1.0,,0.0,3.0,3.0,9.0,11.0,17.0,11.0,14.0,3.0,24.0,0.0,0.0,0.0,2.0,100.0,11.1,0.0,0.0,434177.0,144452.0,25600.0,145287.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,2500,2500,2359.39, 36 months,  8.38%,78.78,A,A5,Retired Police Officer,< 1 year,OWN,31000,Not Verified,Jan-2008,n,,Consolidate two debts that have high interest rates.,debt_consolidation,Consolidate Debt,720xx,AR,10.61,0,Aug-1988,1,41,0,10,0,2773,10.8%,15,f,0.00,0.00,2836.0843859749,2675.48,2500.00,336.08,0.0,0.0,0.0,Feb-2011,81.37,,Jan-2018,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,14000,14000,14000.0, 60 months, 12.29%,313.48,C,C1,Territory Sales Manager,10+ years,MORTGAGE,60000,Not Verified,Sep-2015,n,,,debt_consolidation,Debt consolidation,283xx,NC,15.52,1,Sep-2001,1,5,,10,0,7024,35.7%,20,w,0.00,0.00,15986.4564037919,15986.46,14000.00,1986.46,0.0,0.0,0.0,Dec-2016,11616.86,,Jul-2017,0,,1,Individual,,,,0,0,148603.0,,,,,,,,,,,,19700.0,,,,5,14860.0,7503.0,38.5,0,0.0,121.0,117.0,18.0,9.0,1.0,18.0,5.0,0.0,5.0,0.0,3.0,5.0,6.0,6.0,9.0,8.0,9.0,5.0,10.0,0.0,0.0,0.0,2.0,95.0,16.7,0.0,0.0,166821.0,33071.0,12200.0,29775.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,15000,15000,15000.0, 36 months, 19.99%,557.38,D,D4,Maintenance ,10+ years,MORTGAGE,80000,Verified,Aug-2016,n,,,debt_consolidation,Debt consolidation,115xx,NY,10.59,1,Aug-2006,0,18,,11,0,15035,75.2%,24,f,9014.19,9014.19,9442.14,9442.14,5985.81,3456.33,0.0,0.0,0.0,Jan-2018,557.38,Mar-2018,Feb-2018,0,18,1,Individual,,,,0,0,362809.0,2,1.0,1,1.0,3.0,3689.0,91,7.0,7.0,3373,78.0,20000.0,1,0,2.0,9,32983.0,3934.0,73.8,0,0.0,105.0,120.0,2.0,2.0,1.0,2.0,41.0,12.0,41.0,6.0,7.0,8.0,8.0,17.0,3.0,9.0,20.0,8.0,11.0,0.0,0.0,1.0,9.0,75.0,62.5,0.0,0.0,372584.0,18724.0,15000.0,4040.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,10400,10400,10400.0, 36 months, 16.55%,368.47,D,D2,Lighting project manager,< 1 year,OWN,52000,Verified,Jun-2015,n,,,car,Car financing,606xx,IL,10.06,0,Aug-2004,3,,35,16,3,4696,13.7%,18,f,1424.14,1424.14,11771.92,11771.92,8975.86,2796.06,0.0,0.0,0.0,Feb-2018,368.4680018775,Mar-2018,Feb-2018,0,,1,Individual,,,,0,1504,6470.0,,,,,,,,,,,,34200.0,,,,11,404.0,20550.0,7.0,0,0.0,81.0,130.0,2.0,2.0,0.0,2.0,,0.0,,0.0,3.0,9.0,5.0,5.0,3.0,15.0,15.0,9.0,16.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,44200.0,6470.0,22100.0,10000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,10775,10775,10775.0, 36 months,  9.17%,343.5,B,B2,Senior Accounant,2 years,OWN,95000,Not Verified,Jun-2015,n,,,credit_card,Credit card refinancing,115xx,NY,15.81,0,Oct-2005,1,40,,14,0,9660,47.6%,34,f,1349.80,1349.80,10986.51,10986.51,9425.20,1561.31,0.0,0.0,0.0,Feb-2018,343.5,Mar-2018,Feb-2018,0,43,1,Individual,,,,0,390,95747.0,,,,,,,,,,,,20300.0,,,,3,6839.0,9340.0,50.8,0,0.0,116.0,107.0,2.0,2.0,0.0,2.0,40.0,0.0,40.0,1.0,3.0,3.0,3.0,7.0,22.0,4.0,11.0,3.0,14.0,0.0,0.0,0.0,1.0,83.9,66.7,0.0,0.0,107641.0,95747.0,19000.0,87341.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,1
,,24000,24000,24000.0, 60 months, 17.57%,603.85,D,D4,Human Resources Lead,5 years,MORTGAGE,53000,Verified,Aug-2015,n,,,credit_card,Credit card refinancing,553xx,MN,23.82,0,Nov-2001,0,,91,7,1,12643,69.9%,27,w,0.00,0.00,5340.94,5340.94,2409.76,2931.18,0.0,0.0,0.0,May-2016,603.85,,Feb-2017,0,,1,Individual,,,,0,0,135083.0,,,,,,,,,,,,18100.0,,,,7,19298.0,5294.0,70.3,0,0.0,147.0,165.0,1.0,1.0,2.0,1.0,,9.0,,0.0,3.0,4.0,3.0,6.0,16.0,4.0,9.0,4.0,7.0,0.0,0.0,0.0,5.0,100.0,66.7,1.0,0.0,147877.0,37334.0,17800.0,30900.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,,0
