loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,Loan_status
12000.0,12000.0,12000.0, 36 months,  8.19%,377.09,A,A5,10+ years,MORTGAGE,180000.0,Not Verified,Nov-2014,n,debt_consolidation,NC,22.01,0.0,Jul-1992,0.0,22.0,0.0,41022.0,73.5%,45.0,w,Feb-2018,0.0,Individual,0.0,0.0,303410.0,55800.0,15171.0,1483.0,95.6,0.0,0.0,122.0,267.0,2.0,2.0,2.0,13.0,0.0,4.0,8.0,4.0,9.0,19.0,13.0,24.0,8.0,22.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,411738.0,150613.0,33500.0,143203.0,Cash,1
10000.0,10000.0,10000.0, 36 months, 14.16%,342.56,C,C2,4 years,RENT,50000.0,Source Verified,May-2014,n,debt_consolidation,NY,11.02,0.0,Aug-1981,1.0,14.0,0.0,17292.0,76.2%,22.0,w,Mar-2017,0.0,Individual,0.0,0.0,17292.0,22700.0,1235.0,765.0,93.0,0.0,0.0,81.0,392.0,5.0,5.0,0.0,5.0,1.0,8.0,12.0,9.0,14.0,1.0,14.0,21.0,12.0,14.0,0.0,0.0,0.0,1.0,95.2,77.8,0.0,0.0,22700.0,17292.0,10900.0,0.0,Cash,1
10600.0,10600.0,10600.0, 36 months,  7.97%,332.02,A,A5,9 years,MORTGAGE,180000.0,Not Verified,Oct-2017,n,credit_card,CA,9.99,0.0,Dec-2006,1.0,9.0,0.0,23817.0,78.6%,11.0,w,Jan-2018,0.0,Individual,0.0,0.0,336802.0,30300.0,37422.0,2983.0,88.9,0.0,0.0,44.0,112.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,4.0,2.0,5.0,7.0,2.0,9.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,411048.0,44756.0,26800.0,55048.0,Cash,1
18200.0,18200.0,18200.0, 60 months, 14.08%,424.24,C,C3,3 years,MORTGAGE,43280.0,Source Verified,Dec-2017,n,credit_card,RI,22.9,0.0,Nov-2002,0.0,10.0,0.0,13835.0,76%,10.0,w,Dec-2017,0.0,Joint App,0.0,0.0,243708.0,18200.0,24371.0,2994.0,80.3,0.0,0.0,28.0,181.0,15.0,15.0,1.0,15.0,0.0,5.0,6.0,6.0,6.0,2.0,7.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,294250.0,23406.0,15200.0,15000.0,Cash,1
4200.0,4200.0,4200.0, 36 months,  7.99%,131.6,A,A5,2 years,MORTGAGE,95000.0,Not Verified,May-2017,n,debt_consolidation,NC,13.26,2.0,Jan-2003,0.0,15.0,0.0,8270.0,55.5%,43.0,w,Feb-2018,0.0,Individual,0.0,0.0,61952.0,14900.0,4425.0,2230.0,78.8,0.0,0.0,172.0,150.0,36.0,19.0,0.0,54.0,0.0,3.0,3.0,4.0,13.0,23.0,8.0,20.0,3.0,15.0,0.0,0.0,0.0,0.0,87.8,50.0,0.0,0.0,86286.0,61952.0,10500.0,71386.0,Cash,1
10000.0,10000.0,9750.0, 36 months,  5.32%,301.15,A,A1,3 years,MORTGAGE,78000.0,Not Verified,Apr-2016,n,major_purchase,MD,9.97,1.0,Jan-2002,1.0,23.0,0.0,9880.0,18.8%,45.0,w,Feb-2018,0.0,Individual,0.0,0.0,254101.0,52600.0,12705.0,29897.0,24.7,0.0,0.0,149.0,171.0,6.0,6.0,2.0,9.0,1.0,3.0,5.0,14.0,25.0,9.0,20.0,34.0,5.0,23.0,0.0,0.0,1.0,4.0,93.3,9.1,0.0,0.0,315561.0,28342.0,39700.0,27961.0,Cash,1
15000.0,15000.0,15000.0, 36 months,  9.16%,478.12,B,B2,5 years,RENT,61000.0,Not Verified,May-2016,n,debt_consolidation,NY,11.55,0.0,Dec-2007,0.0,5.0,0.0,1239.0,12.4%,10.0,w,Jun-2017,0.0,Individual,0.0,0.0,20880.0,10000.0,4176.0,4079.0,18.4,0.0,0.0,63.0,100.0,15.0,9.0,0.0,20.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,7.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,33500.0,20880.0,5000.0,23500.0,Cash,0
12000.0,12000.0,12000.0, 36 months,  7.90%,375.49,A,A4,3 years,RENT,75000.0,Source Verified,Mar-2012,n,car,FL,17.81,0.0,Jul-2003,0.0,7.0,0.0,4112.0,46.7%,13.0,f,Jan-2014,0.0,Individual,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Cash,1
5600.0,5600.0,5600.0, 36 months, 12.29%,186.78,C,C1,3 years,RENT,30160.0,Not Verified,Apr-2015,n,debt_consolidation,RI,11.1,0.0,Mar-2011,0.0,9.0,0.0,3945.0,23.8%,9.0,f,Feb-2018,0.0,Individual,0.0,531.0,12118.0,16600.0,1346.0,12055.0,24.7,0.0,0.0,49.0,16.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,5.0,5.0,3.0,6.0,6.0,3.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,27471.0,12118.0,16000.0,10871.0,Cash,1
15000.0,15000.0,15000.0, 36 months,  7.21%,464.6,A,A3,10+ years,MORTGAGE,125000.0,Not Verified,Oct-2017,n,debt_consolidation,FL,14.08,0.0,May-1981,1.0,6.0,2.0,3538.0,12.6%,22.0,w,Feb-2018,0.0,Individual,0.0,0.0,44325.0,28000.0,7388.0,24462.0,12.6,0.0,0.0,128.0,419.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,3.0,8.0,8.0,3.0,10.0,3.0,6.0,0.0,0.0,0.0,2.0,95.2,0.0,1.0,1.0,91219.0,44325.0,28000.0,63219.0,Cash,1
13425.0,13425.0,13425.0, 36 months, 16.99%,478.58,D,D3,7 years,RENT,36000.0,Not Verified,Oct-2015,n,credit_card,NY,18.07,0.0,Jun-1995,0.0,10.0,1.0,6981.0,78.4%,33.0,w,Nov-2017,0.0,Individual,0.0,0.0,13562.0,8900.0,1507.0,212.0,96.4,0.0,0.0,148.0,244.0,10.0,10.0,0.0,24.0,0.0,4.0,7.0,4.0,16.0,6.0,9.0,27.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,100.0,1.0,0.0,23089.0,13562.0,5900.0,14189.0,Cash,0
15000.0,15000.0,15000.0, 36 months, 11.67%,495.86,B,B4,5 years,MORTGAGE,42000.0,Not Verified,Jul-2014,n,home_improvement,NC,18.29,0.0,Mar-1999,1.0,12.0,1.0,5169.0,18.9%,23.0,w,Feb-2018,0.0,Individual,0.0,0.0,141827.0,27300.0,11819.0,12260.0,26.1,0.0,0.0,172.0,184.0,7.0,7.0,2.0,29.0,0.0,3.0,4.0,4.0,6.0,4.0,10.0,17.0,4.0,12.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,191618.0,35898.0,16600.0,35796.0,Cash,1
4000.0,4000.0,4000.0, 36 months, 20.20%,149.07,E,E3,,RENT,45000.0,Source Verified,May-2014,n,small_business,AZ,7.44,0.0,Jun-1989,0.0,7.0,1.0,4872.0,37.2%,21.0,w,Feb-2018,0.0,Individual,0.0,0.0,7480.0,13100.0,1069.0,328.0,93.7,0.0,0.0,147.0,299.0,23.0,8.0,1.0,43.0,0.0,4.0,4.0,4.0,6.0,7.0,6.0,13.0,4.0,7.0,0.0,0.0,0.0,1.0,95.2,100.0,1.0,0.0,16100.0,7480.0,5200.0,3000.0,Cash,1
20000.0,20000.0,20000.0, 60 months, 14.65%,472.14,C,C5,5 years,MORTGAGE,200000.0,Source Verified,Apr-2015,n,debt_consolidation,TX,9.32,2.0,Dec-1997,1.0,12.0,1.0,7629.0,53.7%,25.0,w,Feb-2018,0.0,Individual,0.0,0.0,27192.0,14200.0,2472.0,5511.0,55.9,0.0,0.0,143.0,208.0,16.0,11.0,1.0,22.0,0.0,5.0,7.0,6.0,11.0,10.0,9.0,14.0,7.0,12.0,0.0,0.0,0.0,1.0,94.1,0.0,1.0,0.0,68763.0,27192.0,12500.0,54563.0,Cash,1
22000.0,22000.0,22000.0, 36 months, 11.67%,727.26,B,B4,7 years,MORTGAGE,110000.0,Source Verified,Jun-2014,n,home_improvement,CA,18.87,0.0,Apr-2002,2.0,12.0,0.0,3931.0,43.2%,20.0,w,Feb-2018,0.0,Individual,0.0,3372.0,289027.0,9100.0,24086.0,3488.0,50.9,0.0,0.0,145.0,141.0,5.0,1.0,1.0,6.0,0.0,2.0,4.0,3.0,6.0,9.0,5.0,10.0,4.0,12.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,334132.0,41271.0,7100.0,71706.0,Cash,1
14925.0,14925.0,14925.0, 60 months, 14.65%,352.33,C,C5,9 years,MORTGAGE,55000.0,Source Verified,Jun-2015,n,credit_card,OK,16.88,0.0,Mar-2004,1.0,8.0,0.0,17751.0,55.8%,21.0,w,Oct-2016,0.0,Individual,0.0,0.0,299137.0,31800.0,37392.0,14049.0,55.8,0.0,0.0,64.0,135.0,49.0,27.0,5.0,49.0,0.0,3.0,3.0,5.0,8.0,2.0,5.0,14.0,3.0,8.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.0,330387.0,33712.0,31800.0,23289.0,Cash,0
20000.0,20000.0,20000.0, 60 months, 14.08%,466.2,C,C3,< 1 year,MORTGAGE,65000.0,Source Verified,Sep-2017,n,debt_consolidation,MN,28.62,0.0,Apr-2005,1.0,13.0,0.0,14392.0,51.4%,23.0,w,Feb-2018,0.0,Individual,0.0,0.0,208957.0,28000.0,16074.0,11772.0,54.7,0.0,0.0,143.0,148.0,37.0,4.0,2.0,37.0,0.0,5.0,6.0,5.0,5.0,11.0,6.0,10.0,6.0,13.0,0.0,0.0,0.0,4.0,100.0,40.0,0.0,0.0,243300.0,52666.0,26000.0,58297.0,Cash,1
9700.0,9700.0,9700.0, 36 months, 23.99%,380.51,E,E2,1 year,RENT,27000.0,Verified,Dec-2016,n,other,CA,10.9,0.0,Aug-2005,0.0,6.0,0.0,8589.0,38.5%,6.0,f,Nov-2017,0.0,Individual,0.0,0.0,8589.0,22300.0,1432.0,10031.0,43.3,0.0,0.0,,136.0,9.0,9.0,0.0,13.0,0.0,3.0,4.0,4.0,4.0,0.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,22300.0,8589.0,17700.0,0.0,Cash,0
10000.0,10000.0,10000.0, 60 months, 15.31%,239.53,C,C5,10+ years,MORTGAGE,78000.0,Not Verified,Mar-2016,n,debt_consolidation,NJ,29.11,0.0,May-1996,0.0,12.0,0.0,38930.0,79.8%,28.0,w,Feb-2018,0.0,Individual,0.0,0.0,395932.0,48800.0,32994.0,7268.0,74.8,0.0,0.0,119.0,238.0,20.0,4.0,2.0,32.0,0.0,5.0,6.0,5.0,11.0,8.0,7.0,18.0,6.0,12.0,0.0,0.0,0.0,2.0,100.0,80.0,0.0,0.0,469833.0,71849.0,28800.0,43219.0,Cash,0
15000.0,15000.0,14950.0, 36 months, 18.06%,542.74,D,D2,10+ years,MORTGAGE,55000.0,Verified,Oct-2017,n,debt_consolidation,LA,26.66,0.0,Nov-2003,3.0,12.0,0.0,22930.0,63%,34.0,f,Feb-2018,0.0,Individual,0.0,0.0,187110.0,36150.0,15592.0,3693.0,60.0,0.0,0.0,164.0,167.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,9.0,9.0,18.0,8.0,15.0,6.0,12.0,,0.0,0.0,6.0,100.0,28.6,0.0,0.0,208975.0,79263.0,25850.0,62854.0,Cash,1
27300.0,27300.0,27300.0, 60 months, 25.89%,815.6,G,G3,10+ years,MORTGAGE,119000.0,Source Verified,Nov-2013,n,debt_consolidation,MI,17.32,0.0,May-1979,2.0,24.0,0.0,81613.0,67.6%,63.0,f,Feb-2018,0.0,Individual,0.0,0.0,321138.0,97500.0,13963.0,1494.0,90.8,0.0,0.0,139.0,413.0,6.0,6.0,4.0,9.0,1.0,7.0,16.0,6.0,27.0,7.0,20.0,52.0,16.0,23.0,0.0,0.0,0.0,5.0,95.2,85.7,0.0,0.0,355658.0,105266.0,16200.0,29194.0,Cash,0
6000.0,6000.0,6000.0, 36 months,  7.49%,186.61,A,A4,2 years,RENT,40580.0,Not Verified,Dec-2016,n,debt_consolidation,MN,15.29,0.0,Feb-1999,1.0,9.0,1.0,2924.0,12.5%,19.0,w,Feb-2018,0.0,Individual,0.0,0.0,18522.0,23300.0,2058.0,8026.0,19.7,0.0,0.0,214.0,59.0,3.0,3.0,0.0,15.0,2.0,1.0,3.0,1.0,3.0,12.0,4.0,7.0,3.0,9.0,0.0,0.0,0.0,2.0,84.2,0.0,1.0,0.0,47998.0,18522.0,10000.0,24698.0,Cash,1
24950.0,24950.0,24950.0, 60 months, 12.69%,563.74,C,C2,2 years,MORTGAGE,145000.0,Source Verified,Feb-2015,n,debt_consolidation,CA,11.56,0.0,Dec-1998,0.0,14.0,0.0,17778.0,63%,30.0,w,Feb-2018,0.0,Individual,0.0,0.0,573213.0,28200.0,44093.0,1644.0,88.0,0.0,0.0,133.0,194.0,27.0,27.0,4.0,27.0,2.0,5.0,7.0,6.0,12.0,3.0,11.0,22.0,7.0,14.0,0.0,0.0,0.0,0.0,93.1,66.7,0.0,0.0,598364.0,35916.0,13700.0,35014.0,Cash,1
30000.0,30000.0,30000.0, 36 months, 19.05%,1100.44,D,D4,< 1 year,RENT,98000.0,Verified,Nov-2012,n,debt_consolidation,FL,16.02,1.0,Nov-1998,1.0,14.0,0.0,9898.0,58.2%,36.0,f,Jan-2017,0.0,Individual,0.0,0.0,71046.0,17000.0,5921.0,5373.0,58.0,0.0,0.0,170.0,163.0,17.0,17.0,0.0,17.0,1.0,2.0,3.0,5.0,13.0,16.0,9.0,19.0,3.0,14.0,0.0,0.0,1.0,0.0,94.0,50.0,0.0,0.0,97224.0,71046.0,12800.0,80224.0,Cash,1
9000.0,9000.0,9000.0, 36 months,  6.89%,277.45,A,A3,2 years,MORTGAGE,80000.0,Not Verified,Oct-2015,n,credit_card,NV,19.71,0.0,Oct-1994,0.0,8.0,0.0,9570.0,47.6%,27.0,w,Mar-2017,0.0,Individual,0.0,0.0,315661.0,20100.0,52610.0,4028.0,69.3,0.0,0.0,251.0,125.0,19.0,13.0,2.0,34.0,1.0,2.0,3.0,2.0,7.0,14.0,5.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,81.5,50.0,0.0,0.0,351912.0,64070.0,13100.0,70385.0,Cash,1
28000.0,28000.0,27950.0, 36 months, 16.55%,992.02,D,D2,2 years,OWN,80000.0,Verified,Nov-2015,n,debt_consolidation,TX,26.01,0.0,Jan-2005,1.0,7.0,0.0,29713.0,87.9%,16.0,f,Dec-2016,0.0,Individual,0.0,106.0,50548.0,37300.0,7221.0,7587.0,87.9,0.0,0.0,106.0,130.0,15.0,8.0,0.0,15.0,0.0,4.0,4.0,5.0,7.0,5.0,5.0,11.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,70902.0,50548.0,37300.0,33602.0,Cash,1
15000.0,15000.0,15000.0, 36 months, 13.99%,512.6,C,C1,1 year,RENT,81000.0,Not Verified,Mar-2012,n,credit_card,NJ,21.08,0.0,Feb-1991,0.0,15.0,0.0,17877.0,65.2%,23.0,f,Mar-2015,0.0,Individual,0.0,,,,,1212.0,88.2,0.0,0.0,,,,,0.0,46.0,,,,,,,,,,,,,,,,50.0,0.0,0.0,,44803.0,10300.0,,Cash,1
14300.0,14300.0,14300.0, 36 months, 15.61%,500.0,D,D1,3 years,RENT,77500.0,Not Verified,Jun-2014,n,debt_consolidation,TX,26.54,2.0,Oct-1998,2.0,7.0,0.0,12248.0,83.3%,15.0,f,Jan-2016,0.0,Individual,0.0,0.0,40599.0,14700.0,5800.0,1521.0,69.0,0.0,0.0,188.0,169.0,18.0,18.0,0.0,32.0,0.0,3.0,5.0,3.0,6.0,5.0,5.0,10.0,5.0,7.0,0.0,0.0,1.0,0.0,86.7,66.7,0.0,0.0,83173.0,40599.0,4900.0,68473.0,Cash,1
11450.0,11450.0,11450.0, 60 months, 13.44%,263.11,C,C3,2 years,MORTGAGE,32500.0,Not Verified,Dec-2015,n,debt_consolidation,MO,23.97,0.0,Feb-2004,0.0,23.0,0.0,16027.0,64.1%,45.0,w,Feb-2018,0.0,Individual,0.0,0.0,155021.0,25000.0,6740.0,2409.0,86.5,0.0,0.0,142.0,130.0,29.0,8.0,1.0,29.0,0.0,3.0,4.0,3.0,10.0,28.0,5.0,16.0,4.0,23.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,162444.0,83934.0,17800.0,65339.0,Cash,1
6000.0,6000.0,6000.0, 36 months,  9.67%,192.68,B,B1,1 year,RENT,53681.25,Verified,Mar-2014,n,credit_card,GA,6.28,0.0,Mar-2002,1.0,6.0,0.0,6902.0,65.7%,17.0,f,Feb-2018,0.0,Individual,0.0,0.0,6972.0,10500.0,1394.0,2689.0,68.4,0.0,0.0,123.0,135.0,14.0,8.0,3.0,42.0,2.0,2.0,3.0,4.0,7.0,2.0,5.0,11.0,3.0,6.0,0.0,0.0,0.0,1.0,70.6,66.7,0.0,0.0,10596.0,6972.0,8500.0,0.0,Cash,1
15000.0,15000.0,15000.0, 60 months, 17.09%,373.52,D,D1,< 1 year,MORTGAGE,75000.0,Source Verified,May-2017,n,debt_consolidation,LA,27.49,0.0,Oct-2001,1.0,10.0,0.0,10074.0,53%,53.0,w,Jan-2018,0.0,Individual,0.0,103.0,227181.0,19000.0,22718.0,4494.0,62.6,0.0,0.0,128.0,187.0,5.0,5.0,1.0,9.0,0.0,3.0,4.0,3.0,9.0,35.0,5.0,17.0,4.0,10.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,245411.0,227181.0,12000.0,226411.0,Cash,0
13425.0,13425.0,13425.0, 60 months, 30.94%,442.13,G,G4,8 years,MORTGAGE,32000.0,Verified,Jul-2017,n,debt_consolidation,IN,27.68,0.0,Aug-1985,0.0,12.0,1.0,8333.0,36.2%,30.0,w,Feb-2018,0.0,Individual,0.0,987.0,128451.0,23000.0,10704.0,1342.0,84.6,0.0,0.0,196.0,382.0,21.0,7.0,1.0,24.0,4.0,3.0,6.0,3.0,7.0,16.0,8.0,13.0,6.0,12.0,0.0,0.0,0.0,1.0,82.8,66.7,0.0,1.0,149012.0,49624.0,8700.0,42799.0,Cash,1
8500.0,8500.0,8500.0, 36 months,  7.89%,265.93,A,A5,6 years,RENT,52000.0,Source Verified,Jul-2015,n,debt_consolidation,VA,19.82,0.0,Nov-1997,1.0,12.0,0.0,12138.0,52.8%,22.0,w,Sep-2017,1.0,Individual,0.0,196.0,31376.0,23000.0,2615.0,7241.0,24.6,0.0,0.0,204.0,212.0,53.0,9.0,1.0,92.0,1.0,3.0,6.0,7.0,7.0,9.0,10.0,12.0,6.0,12.0,0.0,0.0,0.0,1.0,95.2,14.3,0.0,0.0,47225.0,31376.0,9600.0,24225.0,Cash,0
16875.0,16875.0,16875.0, 60 months, 15.05%,401.9,C,C4,1 year,RENT,72500.0,Source Verified,Jul-2017,n,credit_card,NY,4.87,0.0,Jun-2005,1.0,3.0,0.0,11054.0,96.1%,4.0,w,Feb-2018,0.0,Individual,0.0,0.0,317089.0,11500.0,105696.0,446.0,96.1,0.0,0.0,72.0,49.0,30.0,30.0,1.0,30.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,360000.0,11054.0,11500.0,0.0,Cash,1
10000.0,10000.0,10000.0, 36 months, 16.02%,351.67,C,C5,3 years,OWN,38000.0,Not Verified,Sep-2017,n,other,TX,32.53,0.0,May-2013,2.0,6.0,0.0,1457.0,12.8%,6.0,f,Feb-2018,0.0,Individual,0.0,0.0,19193.0,11400.0,3199.0,9943.0,12.8,0.0,0.0,35.0,52.0,30.0,21.0,0.0,30.0,0.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,49638.0,19193.0,11400.0,38238.0,Cash,1
13000.0,13000.0,13000.0, 36 months, 13.33%,440.1,C,C3,10+ years,MORTGAGE,75000.0,Not Verified,Jun-2015,n,credit_card,NY,19.46,1.0,Jul-2000,0.0,12.0,0.0,28208.0,74.2%,33.0,w,Feb-2018,0.0,Individual,0.0,0.0,567458.0,39200.0,56746.0,5080.0,81.1,0.0,0.0,100.0,179.0,7.0,7.0,5.0,9.0,4.0,3.0,7.0,3.0,8.0,5.0,9.0,23.0,7.0,12.0,0.0,0.0,0.0,3.0,68.7,66.7,0.0,0.0,735873.0,47701.0,20000.0,39673.0,Cash,1
15000.0,15000.0,15000.0, 60 months,  7.99%,304.08,A,A5,10+ years,MORTGAGE,90000.0,Not Verified,Mar-2017,n,debt_consolidation,NY,8.65,0.0,Feb-1995,0.0,10.0,0.0,21951.0,50.2%,19.0,w,Feb-2018,0.0,Individual,0.0,0.0,386271.0,43700.0,42919.0,13625.0,61.4,0.0,0.0,119.0,265.0,13.0,13.0,3.0,16.0,1.0,5.0,6.0,5.0,10.0,2.0,8.0,14.0,6.0,10.0,0.0,0.0,0.0,0.0,94.1,20.0,0.0,0.0,425700.0,23375.0,35300.0,5200.0,Cash,1
40000.0,40000.0,40000.0, 36 months, 12.99%,1347.57,C,C2,10+ years,MORTGAGE,180000.0,Verified,Apr-2016,n,debt_consolidation,AR,23.76,0.0,Aug-2000,0.0,30.0,0.0,65232.0,71.8%,51.0,w,Feb-2018,0.0,Individual,0.0,0.0,637870.0,90900.0,22781.0,4968.0,89.5,0.0,0.0,163.0,187.0,12.0,2.0,8.0,12.0,0.0,6.0,12.0,8.0,11.0,21.0,17.0,22.0,12.0,30.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,717175.0,179936.0,47200.0,137361.0,Cash,1
35000.0,35000.0,35000.0, 60 months, 14.49%,823.31,C,C4,8 years,MORTGAGE,110000.0,Verified,Jul-2014,n,debt_consolidation,MI,20.89,0.0,Apr-2004,0.0,9.0,0.0,36270.0,70.3%,26.0,w,Nov-2015,0.0,Individual,0.0,0.0,230915.0,60700.0,25657.0,13906.0,96.7,0.0,0.0,109.0,120.0,12.0,4.0,7.0,101.0,0.0,2.0,3.0,2.0,4.0,6.0,5.0,13.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,281852.0,59449.0,43000.0,36204.0,Cash,1
12000.0,12000.0,12000.0, 36 months, 10.42%,389.58,B,B3,< 1 year,RENT,60000.0,Source Verified,Sep-2017,n,debt_consolidation,GA,25.16,0.0,May-1996,1.0,8.0,0.0,32319.0,52.5%,11.0,w,Feb-2018,0.0,Individual,0.0,0.0,102096.0,40200.0,12762.0,5039.0,95.5,0.0,0.0,85.0,256.0,3.0,3.0,0.0,3.0,0.0,2.0,4.0,2.0,3.0,6.0,4.0,5.0,4.0,8.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,96823.0,102096.0,36200.0,56623.0,Cash,1
8875.0,8875.0,8875.0, 36 months, 10.99%,290.52,B,B2,< 1 year,MORTGAGE,55200.0,Verified,Oct-2013,n,home_improvement,MO,27.43,2.0,Jan-1994,2.0,7.0,0.0,19372.0,79.4%,17.0,f,Mar-2017,0.0,Individual,0.0,0.0,264594.0,24400.0,44099.0,1151.0,92.7,0.0,0.0,140.0,240.0,27.0,14.0,2.0,38.0,2.0,1.0,2.0,2.0,6.0,5.0,4.0,9.0,2.0,7.0,0.0,0.0,2.0,0.0,75.0,50.0,0.0,0.0,299429.0,45840.0,15700.0,51526.0,Cash,1
20000.0,20000.0,20000.0, 60 months, 12.62%,451.19,C,C1,10+ years,MORTGAGE,125000.0,Verified,Oct-2017,n,debt_consolidation,CA,16.44,0.0,Sep-2000,3.0,16.0,0.0,28572.0,64%,34.0,w,Feb-2018,0.0,Individual,0.0,0.0,493338.0,44620.0,32889.0,4210.0,74.0,0.0,0.0,205.0,199.0,2.0,2.0,5.0,2.0,0.0,5.0,12.0,9.0,9.0,11.0,12.0,18.0,8.0,15.0,,0.0,0.0,3.0,97.0,60.0,0.0,0.0,527973.0,33184.0,21050.0,16033.0,Cash,1
15000.0,15000.0,15000.0, 36 months, 11.67%,495.86,B,B4,9 years,MORTGAGE,115000.0,Not Verified,Aug-2014,n,debt_consolidation,TX,16.03,0.0,Nov-1995,1.0,16.0,0.0,6918.0,54.9%,49.0,f,Oct-2016,0.0,Individual,0.0,0.0,109028.0,12600.0,6814.0,748.0,87.7,0.0,0.0,224.0,207.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,2.0,8.0,23.0,5.0,24.0,4.0,16.0,0.0,0.0,0.0,4.0,93.9,50.0,0.0,0.0,118180.0,109028.0,6100.0,104651.0,Cash,0
20000.0,20000.0,20000.0, 36 months,  9.17%,637.58,B,B2,< 1 year,RENT,110000.0,Verified,Aug-2015,n,credit_card,NJ,13.67,0.0,May-2002,0.0,11.0,0.0,13492.0,80.3%,23.0,f,Feb-2018,0.0,Individual,0.0,0.0,65813.0,16800.0,5983.0,719.0,93.0,0.0,0.0,143.0,159.0,20.0,3.0,0.0,20.0,0.0,5.0,6.0,5.0,10.0,12.0,6.0,11.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,72820.0,65813.0,10300.0,56020.0,Cash,1
7000.0,7000.0,7000.0, 36 months, 11.47%,230.74,B,B5,1 year,RENT,62000.0,Source Verified,Apr-2016,n,debt_consolidation,NY,15.08,1.0,May-2007,0.0,7.0,0.0,5964.0,71%,14.0,w,Feb-2018,0.0,Individual,0.0,0.0,40836.0,8100.0,5834.0,125.0,97.3,0.0,0.0,95.0,107.0,4.0,4.0,0.0,4.0,1.0,2.0,5.0,2.0,5.0,5.0,5.0,9.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,55168.0,40836.0,4700.0,47068.0,Cash,1
2400.0,2400.0,2400.0, 36 months, 12.62%,80.43,C,C1,1 year,RENT,50000.0,Verified,Nov-2017,n,other,CA,14.74,0.0,Oct-2003,0.0,11.0,1.0,11392.0,75.4%,15.0,w,Feb-2018,0.0,Individual,0.0,0.0,33771.0,15100.0,3070.0,2670.0,75.3,0.0,0.0,69.0,169.0,27.0,10.0,0.0,77.0,0.0,2.0,5.0,2.0,2.0,8.0,5.0,7.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,50.0,1.0,0.0,38457.0,33771.0,10800.0,23357.0,Cash,1
